deviceid,devicephonenum,device_info,duration,caseid,branch_code,stage_code,stage,park,park_label,park_other,enumerator,enumerator_label,enumerator_1,enumerator_2,enumerator_3,enumerator_4,enumerator_5,enumerator_6,enumerator_7,enumerator_8,enumerator_9,enumerator_10,the_stage,a2,a2_label,a2_other,a3,a4,a5,a5_label,a5_other,a6,a7,a7_label,a8,a8_label,a8_1,a8_2,a8_3,a8_4,a8_5,a8_6,a8_7,a8_8,a8_9,a8_10,a8_99,a8_100,a8_other,p1_photo,b1,b2,branch_total_count,p2_photo,b3_count,setofb3,setofp3_photo_loop,setofb4,setofp4_photo_loop,setofc1,route_count,setofp5_photo_loop,r_count,setofr,c7,c7_label,c8,c8_label,c8_1,c8_2,c8_3,c8_4,c8_5,c8_6,c8_99,c8_100,c9_branch_loop_count,setofc9_branch_loop,setofp7_photo_loop,d11,d12,d13,d14,d2,d31,d32,d33,d34,d4,d5,d5_label,d5_1,d5_2,d5_3,d5_4,d5_5,d5_6,d5_7,d5_99,d5_100,d5_other,d6,d7,d7_label,d7_other,d8,d8_label,d8_1,d8_2,d8_3,d8_4,d8_5,d8_6,d8_7,d8_8,d8_9,d8_99,d8_100,d8_other,d9,d9_label,d10,v130,d11_label,d11_1,d11_2,d11_3,d11_4,d11_5,d11_6,d11_99,d11_100,d11c,d11f,d11_other,v143,d12_label,d12_1,d12_2,d12_3,d12_4,d12_5,d12_6,d12_99,d12_100,d12c,d12f,d12_other,p8_photo,p9_photo,formdef_version,key,submissiondate,starttime,endtime,date,respondent,stage_id,stage_name,branch_id,branch,taxi_park,_merge
665B1D11-2673-4244-885F-7BA73AF1E3C2,,Apple|iPhone|17.3.1|SurveyCTO Collect 2.80 (274730),4470,,1.0,24.0,Kasanje Nakawuka,Kisenyi/Gwanda,Kisenyi/Gwanda,,5 7 9,Joviah & Olivia & Sumaiya,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Kasanje Nakawuka Stage,Other,Other,Vice Chairperson,2015.0,1992.0,"Originated from an older stage, split off","Originated from an older stage, split off",,Nateete,Yes,Yes,6,Nateete,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,media/1723624573471.jpg,2.0,0.0,2,media/1723626071184.jpg,2,uuid:02a14710-bf5a-450e-947e-6a28d92a8ab7/B-B3,uuid:02a14710-bf5a-450e-947e-6a28d92a8ab7/B-p3_photo_loop,,,uuid:02a14710-bf5a-450e-947e-6a28d92a8ab7/C-C1,2,uuid:02a14710-bf5a-450e-947e-6a28d92a8ab7/C-p5_photo_loop,2,uuid:02a14710-bf5a-450e-947e-6a28d92a8ab7/C-R,No,No,,,,,,,,,,,2,,,50,45,40.0,0.0,30.0,40.0,20.0,23.0,0.0,35.0,1 2 7,Must have a driver permit & Must have been a conductor at the stage & Must have previous work experience,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,8.0,Predetermined schedule before the day,Predetermined schedule before the day,,1 2 3 4 5 6 7 8,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Stage Master,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,Yes,Yes,5.0,1 2 4 6,Be a driver & Have a permit/driving license & No criminal record & Need to have been at the stage for ____ years,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,5,,1 2 4 6,Be a driver & Have a permit/driving license & No criminal record & Need to have been at the stage for ____ years,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,,5,,media/1723626328443.jpg,media/1723626341408.jpg,2407230723.0,uuid:02a14710-bf5a-450e-947e-6a28d92a8ab7,2024-08-14 07:44:45,2024-08-13 21:43:40,2024-08-14 05:06:29,2024-08-12,Respondent_760711,24,Kasanje-Nakawuka,32,Kasanje-Nakawuka,Kisenyi/Gwanda,both
866510040140122,,KXD|D58|9|SurveyCTO Collect 2.81.2 (3771098),3373,,1.0,26.0,Kawempe-Bwaise,Kisenyi/Gwanda,Kisenyi/Gwanda,,3 4 10,Fatumah & Gerald & Vivian,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Kawempe-Bwaise Stage,Elder,Elder,,1990.0,1990.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1723283998856.jpg,2.0,0.0,2,media/1723284075289.jpg,2,uuid:7cf4a77d-37c1-439d-84ce-d2a216c3a7c3/B-B3,uuid:7cf4a77d-37c1-439d-84ce-d2a216c3a7c3/B-p3_photo_loop,,,uuid:7cf4a77d-37c1-439d-84ce-d2a216c3a7c3/C-C1,1,uuid:7cf4a77d-37c1-439d-84ce-d2a216c3a7c3/C-p5_photo_loop,1,uuid:7cf4a77d-37c1-439d-84ce-d2a216c3a7c3/C-R,No,No,,,,,,,,,,,2,,uuid:7cf4a77d-37c1-439d-84ce-d2a216c3a7c3/C-p7_photo_loop,60,80,70.0,70.0,8.0,100.0,0.0,0.0,0.0,8.0,3 4 99,Must be a friend or relative of existing stage member & Must be referred by an existing stage member & Other,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,"LC letter, National Identity card, recommendation from previous stage",5.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 8,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Stage Master,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1723286044521.jpg,media/1723286092486.jpg,2407230723.0,uuid:7cf4a77d-37c1-439d-84ce-d2a216c3a7c3,2024-08-14 03:50:46,2024-08-10 05:55:25,2024-08-14 03:27:01,2024-08-10,Respondent_86299,26,Kawempe,30,Kawempe-Bwaise,Kisenyi/Gwanda,both
665B1D11-2673-4244-885F-7BA73AF1E3C2,,Apple|iPhone|17.3.1|SurveyCTO Collect 2.80 (274730),4028,,16.0,3.0,Ssembuule-Wankulukuku,Kisenyi/Gwanda,Kisenyi/Gwanda,,5 7 9,Joviah & Olivia & Sumaiya,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Ssembuule-Wankulukuku Stage,Elder,Elder,,2011.0,1990.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1723216159263.jpg,4.0,1.0,5,media/1723216249049.jpg,5,uuid:a3e88328-5af1-4b5f-99a4-e875c539bf31/B-B3,uuid:a3e88328-5af1-4b5f-99a4-e875c539bf31/B-p3_photo_loop,,,uuid:a3e88328-5af1-4b5f-99a4-e875c539bf31/C-C1,3,uuid:a3e88328-5af1-4b5f-99a4-e875c539bf31/C-p5_photo_loop,3,uuid:a3e88328-5af1-4b5f-99a4-e875c539bf31/C-R,No,No,,,,,,,,,,,5,uuid:a3e88328-5af1-4b5f-99a4-e875c539bf31/C-C9_branch_loop,uuid:a3e88328-5af1-4b5f-99a4-e875c539bf31/C-p7_photo_loop,0,0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,30.0,1 2 99,Must have a driver permit & Must have been a conductor at the stage & Other,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"LC Letter, must have been a stage conductor for  2yrars",6.0,"First come, first serve on the day","First come, first serve on the day",,1 3 4 5 6 7 8 9,Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Stage Master & Elder Advisor,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1723219213748.jpg,,2407230723.0,uuid:a3e88328-5af1-4b5f-99a4-e875c539bf31,2024-08-10 23:40:57,2024-08-09 11:03:18,2024-08-10 04:08:48,2024-08-07,Respondent_536970,3,Ssembule / Pastor Tom Mutundwe,22,Ssembule Wankulukuku,Kisenyi/Gwanda,both
357759081484347,,samsung|SM-G955U|9|SurveyCTO Collect 2.81.2 (3771098),2671,,1.0,53.0,Ntinda,Other,Other,Nakawa,3 5 7,Fatumah & Joviah & Olivia,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,Ntinda Stage,Other,Other,Stage Master,2016.0,2004.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1725521680519.jpg,1.0,0.0,1,media/1725523454441.jpg,1,uuid:ba2fda6b-df60-47f8-a091-e3cfe8b92f73/B-B3,uuid:ba2fda6b-df60-47f8-a091-e3cfe8b92f73/B-p3_photo_loop,,,uuid:ba2fda6b-df60-47f8-a091-e3cfe8b92f73/C-C1,3,uuid:ba2fda6b-df60-47f8-a091-e3cfe8b92f73/C-p5_photo_loop,3,uuid:ba2fda6b-df60-47f8-a091-e3cfe8b92f73/C-R,No,No,,,,,,,,,,,1,,,50,100,60.0,,20.0,20.0,50.0,30.0,,10.0,1 99,Must have a driver permit & Other,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Have a car Pay stage fees of 1000000,2.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 8 9,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Stage Master & Elder Advisor,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1725524913536.jpg,media/1725524920224.jpg,2407230723.0,uuid:ba2fda6b-df60-47f8-a091-e3cfe8b92f73,2024-09-05 04:40:04,2024-09-05 03:31:44,2024-09-05 04:39:45,2024-09-03,Respondent_44842,53,Ntinda,73,Ntinda,Nakawa,both
3e91b3bc962f0796,,TECNO|TECNO KI5k|12|SurveyCTO Collect 2.81.2 (3771098),4046,,1.0,23.0,Mengo-Rubaga-Kosovo-Lusaze,Kisenyi/Gwanda,Kisenyi/Gwanda,,1 8,Claire & Rhoda,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Mengo-Rubaga-Kosovo-Lusaze Stage,Elder,Elder,,1999.0,1987.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1723621055639.jpg,3.0,0.0,3,media/1723621110245.jpg,3,uuid:d97201f5-9aca-4c16-9432-1df61b2a6902/B-B3,uuid:d97201f5-9aca-4c16-9432-1df61b2a6902/B-p3_photo_loop,,,uuid:d97201f5-9aca-4c16-9432-1df61b2a6902/C-C1,2,uuid:d97201f5-9aca-4c16-9432-1df61b2a6902/C-p5_photo_loop,2,uuid:d97201f5-9aca-4c16-9432-1df61b2a6902/C-R,No,No,,,,,,,,,,,3,,,150,70,200.0,120.0,30.0,67.0,50.0,150.0,70.0,30.0,1 2 4 7 99,Must have a driver permit & Must have been a conductor at the stage & Must be referred by an existing stage member & Must have previous work experience & Other,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,Must have good moral conduct,2.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 7 9,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Elder Advisor,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1723623248287.jpg,media/1723623489489.jpg,2407230723.0,uuid:d97201f5-9aca-4c16-9432-1df61b2a6902,2024-08-14 05:23:30,2024-08-14 03:34:25,2024-08-14 04:57:29,2024-08-12,Respondent_270121,23,Mengo-Rubaga-Kosovo-Lusaze,31,Mengo-Rubaga-Kosovo-Lusaze,Kisenyi/Gwanda,both
ef8c3fa68e554f2a,,TECNO|TECNO KD6|10|SurveyCTO Collect 2.81.2 (3771098),3883,,1.0,18.0,Nsangi kyengera,Kisenyi/Gwanda,Kisenyi/Gwanda,,3 4 10,Fatumah & Gerald & Vivian,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Nsangi kyengera Stage,Chairperson,Chairperson,,2003.0,1970.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1723195399267.jpg,2.0,1.0,3,media/1723195446398.jpg,3,uuid:729da2bc-58a6-4928-9152-366027ef23b4/B-B3,uuid:729da2bc-58a6-4928-9152-366027ef23b4/B-p3_photo_loop,,,uuid:729da2bc-58a6-4928-9152-366027ef23b4/C-C1,4,uuid:729da2bc-58a6-4928-9152-366027ef23b4/C-p5_photo_loop,4,uuid:729da2bc-58a6-4928-9152-366027ef23b4/C-R,Yes,Yes,99,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,uuid:729da2bc-58a6-4928-9152-366027ef23b4/C-C9_branch_loop,uuid:729da2bc-58a6-4928-9152-366027ef23b4/C-p7_photo_loop,25,200,150.0,150.0,25.0,250.0,0.0,0.0,0.0,30.0,99,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Lc letter, must be married",7.0,"First come, first serve on the day","First come, first serve on the day",,1 6,Chairperson & Defence,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,Yes,Yes,5.0,1 2,Be a driver & Have a permit/driving license,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2 5 6,Have a permit/driving license & Must have a family & Need to have been at the stage for ____ years,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,8,,media/1723210173888.jpg,media/1723210186269.jpg,2407230723.0,uuid:729da2bc-58a6-4928-9152-366027ef23b4,2024-08-10 05:54:02,2024-08-09 05:21:29,2024-08-10 03:22:30,2024-08-08,Respondent_343077,18,Nsangi-Kyengera,23,Nsangi-Kyengera,Kisenyi/Gwanda,both
0F717E25-0542-496A-9B46-40D56DB59F40,,Apple|iPhone|17.5.1|SurveyCTO Collect 2.80 (274730),3454,,5.0,5.0,Busabaala,Usafi,Usafi,,1 3 10,Claire & Fatumah & Vivian,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Busabaala Stage,Secretary,Secretary,,2001.0,1980.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1721962054571.jpg,6.0,3.0,9,media/1721962079744.jpg,9,uuid:567f8433-0c63-48d7-a855-4c35805a4a3a/B-B3,uuid:567f8433-0c63-48d7-a855-4c35805a4a3a/B-p3_photo_loop,,,uuid:567f8433-0c63-48d7-a855-4c35805a4a3a/C-C1,6,uuid:567f8433-0c63-48d7-a855-4c35805a4a3a/C-p5_photo_loop,6,uuid:567f8433-0c63-48d7-a855-4c35805a4a3a/C-R,Yes,Yes,1 6,Not enough passengers & Drivers don’t want to go,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9,uuid:567f8433-0c63-48d7-a855-4c35805a4a3a/C-C9_branch_loop,uuid:567f8433-0c63-48d7-a855-4c35805a4a3a/C-p7_photo_loop,0,0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,25.0,2 5 99,Must have been a conductor at the stage & Cannot have worked at another stage & Other,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,LC1 letter,2.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 7 8,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Stage Master,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,Yes,Yes,3.0,1 2,Be a driver & Have a permit/driving license,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1 2 99,Be a driver & Have a permit/driving license & Other,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,"National ID, Good conduct and reputation",media/1721968711831.jpg,media/1721968725200.jpg,2407230723.0,uuid:567f8433-0c63-48d7-a855-4c35805a4a3a,2024-07-26 13:51:50,2024-07-25 22:45:50,2024-07-26 13:43:40,2024-07-23,Respondent_605908,5,Busabaala,5,Busabaala,Usafi,both
0F717E25-0542-496A-9B46-40D56DB59F40,,Apple|iPhone|17.5.1|SurveyCTO Collect 2.80 (274730),2370,,1.0,26.0,Kawempe-Bwaise,Kisenyi/Gwanda,Kisenyi/Gwanda,,3 4 10,Fatumah & Gerald & Vivian,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,Kawempe-Bwaise Stage,Chairperson,Chairperson,,1995.0,1970.0,"Originated from an older stage, split off","Originated from an older stage, split off",,Bwaise,Yes,Yes,8,Old Taxi Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,media/1723623640819.jpg,2.0,2.0,4,media/1723622783810.jpg,4,uuid:d12d68a5-f02a-4d37-b1af-6e9139542aa3/B-B3,uuid:d12d68a5-f02a-4d37-b1af-6e9139542aa3/B-p3_photo_loop,,,uuid:d12d68a5-f02a-4d37-b1af-6e9139542aa3/C-C1,1,uuid:d12d68a5-f02a-4d37-b1af-6e9139542aa3/C-p5_photo_loop,1,uuid:d12d68a5-f02a-4d37-b1af-6e9139542aa3/C-R,No,No,,,,,,,,,,,4,uuid:d12d68a5-f02a-4d37-b1af-6e9139542aa3/C-C9_branch_loop,uuid:d12d68a5-f02a-4d37-b1af-6e9139542aa3/C-p7_photo_loop,100,70,50.0,0.0,30.0,90.0,60.0,40.0,0.0,30.0,2 99,Must have been a conductor at the stage & Other,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"LC1 letter, must first be groomed as a driver by the stage",5.0,Predetermined schedule before the day,Predetermined schedule before the day,,1 2 3 4 5 6 7,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1723624700487.jpg,media/1723624707920.jpg,2407230723.0,uuid:d12d68a5-f02a-4d37-b1af-6e9139542aa3,2024-08-14 14:33:21,2024-08-14 04:00:01,2024-08-14 04:39:30,2024-08-13,Respondent_538775,26,Kawempe,30,Kawempe-Bwaise,Kisenyi/Gwanda,both
0F717E25-0542-496A-9B46-40D56DB59F40,,Apple|iPhone|17.5.1|SurveyCTO Collect 2.80 (274730),9714,,2.0,4.0,Kajjansi,Kisenyi/Gwanda,Kisenyi/Gwanda,,1 9 10,Claire & Sumaiya & Vivian,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Kajjansi Stage,Elder,Elder,,1984.0,1950.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1722842716104.jpg,8.0,1.0,9,media/1722842755421.jpg,9,uuid:f7f3ef0d-883f-4746-bdd0-e4dacf257417/B-B3,uuid:f7f3ef0d-883f-4746-bdd0-e4dacf257417/B-p3_photo_loop,,,uuid:f7f3ef0d-883f-4746-bdd0-e4dacf257417/C-C1,4,uuid:f7f3ef0d-883f-4746-bdd0-e4dacf257417/C-p5_photo_loop,4,uuid:f7f3ef0d-883f-4746-bdd0-e4dacf257417/C-R,Yes,Yes,4,Opposition from other stages,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9,uuid:f7f3ef0d-883f-4746-bdd0-e4dacf257417/C-C9_branch_loop,uuid:f7f3ef0d-883f-4746-bdd0-e4dacf257417/C-p7_photo_loop,120,210,300.0,300.0,15.0,150.0,200.0,200.0,70.0,20.0,2 99,Must have been a conductor at the stage & Other,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,"Membership fee of 50,000shs, LC1 letter",15.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 7 8 9,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Stage Master & Elder Advisor,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,Yes,Yes,3.0,1 99,Be a driver & Other,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,Stage member ID,2 4 6 99,Have a permit/driving license & No criminal record & Need to have been at the stage for ____ years & Other,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,20,National ID,media/1722852770657.jpg,media/1722852778242.jpg,2407230723.0,uuid:f7f3ef0d-883f-4746-bdd0-e4dacf257417,2024-08-07 09:25:07,2024-08-05 03:23:28,2024-08-07 08:51:50,2024-08-01,Respondent_653992,4,Kajjansi,19,Kajjansi,Kisenyi/Gwanda,both
357759081484347,,samsung|SM-G955U|9|SurveyCTO Collect 2.81.2 (3771098),1349,,1.0,68.0,Mukono Lugazi,Bwaise,Bwaise,,4 5 9,Gerald & Joviah & Sumaiya,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Mukono Lugazi Stage,Branch Leader (but not one of the above),Branch Leader (but not one of the above),,2015.0,2015.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1726219485054.jpg,1.0,0.0,1,media/1726219499708.jpg,1,uuid:9ac699d3-4a33-42e6-a70a-d83e03db4ea4/B-B3,uuid:9ac699d3-4a33-42e6-a70a-d83e03db4ea4/B-p3_photo_loop,,,uuid:9ac699d3-4a33-42e6-a70a-d83e03db4ea4/C-C1,1,uuid:9ac699d3-4a33-42e6-a70a-d83e03db4ea4/C-p5_photo_loop,1,uuid:9ac699d3-4a33-42e6-a70a-d83e03db4ea4/C-R,No,No,,,,,,,,,,,1,,,23,13,,,12.0,13.0,8.0,,,12.0,1 2 99,Must have a driver permit & Must have been a conductor at the stage & Other,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Letter from former stage,2.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 7 8 9,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Stage Master & Elder Advisor,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1726219944227.jpg,media/1726219951279.jpg,2407230723.0,uuid:9ac699d3-4a33-42e6-a70a-d83e03db4ea4,2024-09-13 06:19:42,2024-09-13 05:17:42,2024-09-13 06:18:02,2024-09-13,Respondent_309204,68,Mukono Lugazi,87,Mukono Lugazi,Bwaise,both
e912dcc7bdab73f5,,Itel|itel A665L|13|SurveyCTO Collect 2.81.2 (3771098),2429,,1.0,63.0,Kasubi Nansana Wakiso kakiri stage,Nateete,Nateete,,4 5 9,Gerald & Joviah & Sumaiya,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Kasubi Nansana Wakiso kakiri stage Stage,Chairperson,Chairperson,,2006.0,2006.0,"Originated from an older stage, split off","Originated from an older stage, split off",,Busunju,Yes,Yes,7 99,New Taxi Park & Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Namirembe,media/1725957080658.jpg,1.0,0.0,1,media/1725957103014.jpg,1,uuid:c783b6b9-04cd-43b3-836c-0614a98bf83b/B-B3,uuid:c783b6b9-04cd-43b3-836c-0614a98bf83b/B-p3_photo_loop,,,uuid:c783b6b9-04cd-43b3-836c-0614a98bf83b/C-C1,3,uuid:c783b6b9-04cd-43b3-836c-0614a98bf83b/C-p5_photo_loop,3,uuid:c783b6b9-04cd-43b3-836c-0614a98bf83b/C-R,Yes,Yes,1 99,Not enough passengers & Other,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,,,50,40,25.0,,15.0,28.0,20.0,10.0,,15.0,1 2 7 99,Must have a driver permit & Must have been a conductor at the stage & Must have previous work experience & Other,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Good conduct,5.0,Predetermined schedule before the day,Predetermined schedule before the day,,1 2 3 4 5 6 7 8 9,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Stage Master & Elder Advisor,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1725958772338.jpg,media/1725958784209.jpg,2407230723.0,uuid:c783b6b9-04cd-43b3-836c-0614a98bf83b,2024-09-11 04:02:57,2024-09-10 04:29:17,2024-09-11 03:55:14,2024-09-10,Respondent_620437,63,Kasubi Nansana Wakiso Kakiri,82,Kasubi Nansana Wakiso Kakiri,Nateete,both
357759081484347,,samsung|SM-G955U|9|SurveyCTO Collect 2.81.2 (3771098),3043,,1.0,50.0,Mukono A,Old Taxi Park,Old Taxi Park,,5 10,Joviah & Vivian,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Mukono A Stage,Secretary,Secretary,,1988.0,1986.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1725266986466.jpg,1.0,1.0,2,media/1725267012493.jpg,2,uuid:d6b35dbb-eb58-4c3a-ac8c-461d55c28acd/B-B3,uuid:d6b35dbb-eb58-4c3a-ac8c-461d55c28acd/B-p3_photo_loop,,,uuid:d6b35dbb-eb58-4c3a-ac8c-461d55c28acd/C-C1,4,uuid:d6b35dbb-eb58-4c3a-ac8c-461d55c28acd/C-p5_photo_loop,4,uuid:d6b35dbb-eb58-4c3a-ac8c-461d55c28acd/C-R,Yes,Yes,99,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,uuid:d6b35dbb-eb58-4c3a-ac8c-461d55c28acd/C-C9_branch_loop,uuid:d6b35dbb-eb58-4c3a-ac8c-461d55c28acd/C-p7_photo_loop,80,50,32.0,28.0,50.0,60.0,50.0,32.0,28.0,50.0,1 2 7 99,Must have a driver permit & Must have been a conductor at the stage & Must have previous work experience & Other,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Been at the stage for 5 years Disciplined  LC1 letter,5.0,Predetermined schedule before the day,Predetermined schedule before the day,,1 2 3 4 5 6 7 99,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Other,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,Publicity,Yes,Yes,5.0,1 2 6,Be a driver & Have a permit/driving license & Need to have been at the stage for ____ years,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,5,,1 2 4 6 99,Be a driver & Have a permit/driving license & No criminal record & Need to have been at the stage for ____ years & Other,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,,10,Been at the stage for 20 years for chairman and secretary  Secretary must have at least 24 Know background of the stage,media/1725269260930.jpg,media/1725269268347.jpg,2407230723.0,uuid:d6b35dbb-eb58-4c3a-ac8c-461d55c28acd,2024-09-02 09:54:36,2024-09-02 04:47:03,2024-09-02 05:44:26,2024-08-31,Respondent_683599,50,Mukono A,65,Mukono A,Old Taxi Park,both
